VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,1693527337000000,1693527621000000,1,0.8,1,N,163,230,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,1693527520000000,1693528228000000,2,2.34,1,N,236,233,1,14.2,1.0,0.5,2.0,0.0,1.0,21.2,2.5,0.0
2,1693528501000000,1693528744000000,1,1.62,1,N,162,236,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0
2,1693529145000000,1693529257000000,1,0.74,1,N,141,229,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0
2,1693526483000000,1693528685000000,1,9.85,1,N,138,230,1,45.0,6.0,0.5,17.02,0.0,1.0,73.77,2.5,1.75
2,1693526720000000,1693529217000000,3,12.83,1,N,93,75,2,55.5,1.0,0.5,0.0,6.94,1.0,67.44,2.5,0.0
1,1693529510000000,1693530621000000,0,10.9,1,N,93,255,1,41.5,1.0,0.5,3.0,0.0,1.0,47.0,0.0,0.0
1,1693526464000000,1693527516000000,1,3.9,1,N,140,7,1,20.5,3.5,0.5,6.35,0.0,1.0,31.85,2.5,0.0
2,1693528664000000,1693529544000000,2,2.7,1,N,45,164,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,1693526533000000,1693526832000000,1,1.02,1,N,238,236,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,1693528218000000,1693529916000000,1,16.66,2,N,132,140,2,70.0,0.0,0.5,0.0,0.0,1.0,75.75,2.5,1.75
2,1693526912000000,1693527358000000,2,1.37,1,N,138,138,2,9.3,6.0,0.5,0.0,0.0,1.0,18.55,0.0,1.75
2,1693526636000000,1693527789000000,1,8.17,1,N,138,170,1,33.1,6.0,0.5,8.0,6.94,1.0,59.79,2.5,1.75
2,1693528828000000,1693529622000000,1,2.31,1,N,230,140,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,1693529870000000,1693530157000000,2,0.95,1,N,234,186,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
1,1693526668000000,1693529360000000,1,12.2,1,N,74,189,1,54.8,3.5,0.5,11.95,0.0,1.0,71.75,2.5,0.0
1,1693526792000000,1693526801000000,1,0.0,1,Y,161,161,2,3.0,3.5,0.5,0.0,0.0,1.0,8.0,2.5,0.0
1,1693527533000000,1693527548000000,1,0.0,1,N,163,161,2,3.0,3.5,0.5,0.0,0.0,1.0,8.0,2.5,0.0
1,1693528282000000,1693529273000000,2,2.4,1,N,43,90,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0
2,1693526685000000,1693527567000000,1,3.28,1,N,142,42,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0
1,1693526766000000,1693528066000000,2,2.9,1,N,230,79,1,19.8,3.5,0.5,4.95,0.0,1.0,29.75,2.5,0.0
1,1693528391000000,1693529563000000,1,4.0,1,N,79,163,1,21.9,3.5,0.5,6.7,0.0,1.0,33.6,2.5,0.0
2,1693527036000000,1693527514000000,1,1.15,1,N,68,48,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0
2,1693529985000000,1693530584000000,1,1.69,1,N,158,234,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
2,1693528452000000,1693528963000000,1,1.3,1,N,114,114,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693528537000000,1693529035000000,1,1.27,1,N,234,68,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,1693529422000000,1693530637000000,1,5.24,1,N,90,181,1,25.4,1.0,0.5,5.0,0.0,1.0,35.4,2.5,0.0
2,1693526682000000,1693527401000000,1,1.98,1,N,114,164,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693527927000000,1693528965000000,1,5.52,1,N,164,88,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0
2,1693526634000000,1693527138000000,1,1.67,1,N,186,224,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,1693529463000000,1693529851000000,1,1.86,1,N,140,75,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,1693527300000000,1693527979000000,5,1.76,1,N,125,209,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,1693528868000000,1693529673000000,5,4.39,1,N,79,263,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,1693529449000000,1693529475000000,2,0.0,5,N,265,265,1,180.0,0.0,0.0,0.0,0.0,1.0,181.0,0.0,0.0
2,1693528581000000,1693528956000000,2,1.59,1,N,163,239,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,1693527141000000,1693527327000000,1,0.88,1,N,229,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,1693527635000000,1693527787000000,2,0.89,1,N,162,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,1693528221000000,1693528423000000,1,0.69,1,N,162,170,1,5.8,1.0,0.5,1.08,0.0,1.0,11.88,2.5,0.0
1,1693528751000000,1693529353000000,1,2.0,1,N,125,107,1,11.4,3.5,0.5,2.46,0.0,1.0,18.86,2.5,0.0
2,1693526777000000,1693528003000000,1,3.25,1,N,232,68,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,1693528193000000,1693528406000000,1,0.77,1,N,68,186,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,1693529499000000,1693529872000000,1,1.19,1,N,249,246,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,1693527471000000,1693529295000000,1,6.7,1,N,48,189,1,33.8,1.0,0.5,7.76,0.0,1.0,46.56,2.5,0.0
2,1693526768000000,1693529424000000,3,24.81,1,N,132,247,2,92.6,1.0,0.5,0.0,6.94,1.0,103.79,0.0,1.75
1,1693526976000000,1693527587000000,1,1.5,1,N,236,229,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0
1,1693527872000000,1693528249000000,1,1.0,1,N,140,236,1,7.2,3.5,0.5,2.45,0.0,1.0,14.65,2.5,0.0
1,1693529927000000,1693530297000000,1,1.6,1,N,162,141,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
2,1693526703000000,1693528034000000,2,3.29,1,N,114,48,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
1,1693527408000000,1693527602000000,1,0.7,1,N,113,79,1,5.8,3.5,0.5,1.0,0.0,1.0,11.8,2.5,0.0
1,1693528381000000,1693529605000000,3,4.0,1,N,113,143,1,20.5,3.5,0.5,2.55,0.0,1.0,28.05,2.5,0.0
1,1693529937000000,1693530360000000,1,1.8,1,N,142,161,1,10.0,3.5,0.5,3.75,0.0,1.0,18.75,2.5,0.0
1,1693527930000000,1693529535000000,1,11.5,99,N,68,248,1,38.5,0.0,0.5,0.0,6.94,1.0,46.94,0.0,0.0
1,1693528014000000,1693528900000000,1,4.4,1,N,170,74,1,20.5,3.5,0.5,5.1,0.0,1.0,30.6,2.5,0.0
1,1693529175000000,1693529344000000,1,1.0,1,N,263,141,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,1693529417000000,1693530110000000,1,2.8,1,N,140,164,2,14.9,3.5,0.5,0.0,0.0,1.0,19.9,2.5,0.0
2,1693527030000000,1693527959000000,1,8.92,1,N,132,39,1,35.2,1.0,0.5,7.54,0.0,1.0,46.99,0.0,1.75
2,1693526748000000,1693527386000000,1,2.58,1,N,161,158,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,1693527799000000,1693528215000000,1,0.89,1,N,246,246,1,8.6,1.0,0.5,3.0,0.0,1.0,16.6,2.5,0.0
2,1693527023000000,1693528209000000,2,4.0,1,N,249,142,1,21.9,1.0,0.5,2.69,0.0,1.0,29.59,2.5,0.0
2,1693529200000000,1693530801000000,2,5.02,1,N,158,37,1,28.9,1.0,0.5,4.0,0.0,1.0,37.9,2.5,0.0
1,1693526603000000,1693527403000000,1,2.3,1,N,211,100,1,14.9,3.5,0.5,3.95,0.0,1.0,23.85,2.5,0.0
2,1693527097000000,1693527235000000,1,0.44,1,N,249,234,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0
2,1693527561000000,1693527986000000,1,0.9,1,N,164,48,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,1693529065000000,1693529112000000,1,0.37,1,N,237,237,2,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,1693528257000000,1693529158000000,1,2.3,1,N,161,79,1,16.3,1.0,0.5,0.7,0.0,1.0,22.0,2.5,0.0
1,1693526596000000,1693527616000000,3,2.5,1,N,249,142,2,17.7,3.5,0.5,0.0,0.0,1.0,22.7,2.5,0.0
1,1693529128000000,1693529565000000,2,1.2,1,N,148,107,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0
1,1693529918000000,1693530192000000,1,1.0,1,N,233,230,1,7.2,3.5,0.5,1.2,0.0,1.0,13.4,2.5,0.0
1,1693526726000000,1693527721000000,1,9.3,1,N,132,265,2,37.3,2.75,0.5,0.0,0.0,1.0,41.55,0.0,1.75
1,1693526596000000,1693528178000000,1,0.0,1,N,226,232,1,28.5,0.0,0.5,0.0,0.0,1.0,30.0,0.0,0.0
2,1693526564000000,1693527457000000,1,2.79,1,N,161,79,1,16.3,1.0,0.5,3.83,0.0,1.0,25.13,2.5,0.0
2,1693528097000000,1693528291000000,1,0.8,1,N,249,234,3,-5.8,-1.0,-0.5,0.0,0.0,-1.0,-10.8,-2.5,0.0
2,1693528097000000,1693528291000000,1,0.8,1,N,249,234,3,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
1,1693526676000000,1693527688000000,0,3.3,1,N,164,263,1,17.0,3.5,0.5,3.0,0.0,1.0,25.0,2.5,0.0
2,1693528527000000,1693528836000000,3,1.04,1,N,249,211,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
1,1693527463000000,1693528475000000,1,3.0,1,N,237,107,1,18.4,3.5,0.5,4.0,0.0,1.0,27.4,2.5,0.0
1,1693528998000000,1693531481000000,2,26.2,1,N,132,200,1,96.8,2.75,0.5,0.0,6.94,1.0,107.99,0.0,1.75
2,1693528653000000,1693529693000000,1,2.84,1,N,68,148,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,1693527387000000,1693527589000000,1,0.79,1,N,238,151,1,6.5,1.0,0.5,1.8,0.0,1.0,10.8,0.0,0.0
2,1693527121000000,1693528232000000,2,3.84,1,N,17,89,1,20.5,1.0,0.5,3.0,0.0,1.0,26.0,0.0,0.0
2,1693527474000000,1693528357000000,1,2.56,1,N,48,249,1,15.6,1.0,0.5,2.06,0.0,1.0,22.66,2.5,0.0
2,1693529560000000,1693529990000000,5,1.09,1,N,79,249,1,8.6,1.0,0.5,1.36,0.0,1.0,14.96,2.5,0.0
2,1693528373000000,1693530261000000,1,8.15,1,N,249,129,1,38.0,1.0,0.5,5.0,0.0,1.0,48.0,2.5,0.0
1,1693527830000000,1693528137000000,2,1.1,1,N,219,219,2,7.9,1.0,0.5,0.0,0.0,1.0,10.4,0.0,0.0
1,1693528259000000,1693528567000000,3,1.2,1,N,219,10,2,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0
1,1693529396000000,1693529795000000,1,0.7,1,N,207,129,2,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0
2,1693526559000000,1693527529000000,1,3.06,1,N,114,50,1,18.4,1.0,0.5,2.0,0.0,1.0,25.4,2.5,0.0
2,1693529119000000,1693529591000000,1,1.03,1,N,164,186,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,1693527322000000,1693527331000000,2,0.0,5,N,163,163,1,88.0,0.0,0.0,11.0,0.0,1.0,100.0,0.0,0.0
2,1693528014000000,1693528492000000,1,0.87,1,N,164,233,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0
2,1693526434000000,1693526817000000,2,0.92,1,N,263,236,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,1693529702000000,1693530069000000,1,1.32,1,N,114,261,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
1,1693528945000000,1693529747000000,1,1.4,1,N,48,246,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
2,1693526777000000,1693526969000000,1,0.64,1,N,107,170,1,5.8,1.0,0.5,2.0,0.0,1.0,12.8,2.5,0.0
2,1693529136000000,1693529688000000,1,1.4,1,N,68,48,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0
1,1693529998000000,1693531996000000,3,4.4,1,N,230,231,1,29.6,3.5,0.5,6.9,0.0,1.0,41.5,2.5,0.0
2,1693527730000000,1693528109000000,1,0.98,1,N,113,107,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,1693529084000000,1693529270000000,3,0.23,1,N,249,249,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0
2,1693528782000000,1693529071000000,1,0.79,1,N,170,186,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0
2,1693530003000000,1693530633000000,1,1.48,1,N,43,229,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0
1,1693527425000000,1693527785000000,1,1.0,1,N,79,107,1,7.9,3.5,0.5,3.25,0.0,1.0,16.15,2.5,0.0
1,1693528539000000,1693528953000000,1,1.3,1,N,107,161,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
1,1693529500000000,1693530237000000,1,3.9,1,N,48,41,1,17.0,3.5,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,1693528161000000,1693529286000000,1,0.85,1,N,100,164,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,1693528113000000,1693528531000000,1,1.0,1,N,52,181,1,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0
