VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,1630455314000000,1630456049000000,1.0,2.65,1.0,N,162,68,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,1630454880000000,1630456909000000,3.0,7.81,1.0,N,162,244,1,27.5,0.5,0.5,6.26,0.0,0.3,37.56,2.5,0.0
2,1630454850000000,1630456159000000,1.0,9.64,1.0,N,138,238,1,29.0,0.5,0.5,8.12,6.55,0.3,48.72,2.5,1.25
2,1630456437000000,1630456900000000,1.0,1.59,1.0,N,239,236,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,1630457163000000,1630457492000000,1.0,1.2,1.0,N,140,229,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,1630458162000000,1630458431000000,1.0,0.93,1.0,N,161,164,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,1630454691000000,1630454945000000,1.0,0.99,1.0,N,100,48,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,1630455859000000,1630456718000000,1.0,4.64,1.0,N,113,262,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,1630457591000000,1630458546000000,1.0,5.84,1.0,N,79,65,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5,0.0
1,1630455642000000,1630456929000000,1.0,4.6,1.0,N,256,198,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,0.0,0.0
2,1630454879000000,1630455272000000,4.0,1.8,1.0,N,249,231,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,1630457176000000,1630458105000000,4.0,4.88,1.0,N,234,7,1,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5,0.0
2,1630456420000000,1630457354000000,1.0,4.6,1.0,N,164,261,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5,0.0
2,1630457773000000,1630458013000000,1.0,1.63,1.0,N,125,68,1,6.5,0.5,0.5,3.0,0.0,0.3,13.3,2.5,0.0
2,1630457520000000,1630457862000000,1.0,1.23,1.0,N,249,158,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
